row_key,chm_m,topo_elevation,topo_slope,topo_aspect_cos,topo_aspect_sin,topo_tpi,dist_years_since
224,32.16790037001494,350.80645751953125,24.098085403442383,-0.8760894897457518,-0.45306313341357485,26.06037139892578,100.0
225,31.628641869665977,359.26513671875,27.87657928466797,-0.9511838477166767,0.2901370426262536,-32.105377197265625,100.0
226,29.8769000878572,437.4502258300781,34.573585510253906,-0.7804787390765513,-0.6158004479081773,-2.759201765060425,100.0
227,30.725422760362278,525.2646484375,16.504608154296875,0.8909188362887905,0.12399549009145783,82.12736511230469,83.30232291102776
228,34.29740938410374,444.0345458984375,25.316043853759766,0.9903395787962573,0.05641530622499936,14.212559700012207,100.0
229,32.20220057835594,439.0175476074219,27.630563735961914,0.9739747350917382,0.15285107218103067,1.8986772298812866,100.0
230,32.4898778229727,523.63427734375,26.246719360351562,0.9091143295708101,-0.37930726196172754,34.47212600708008,100.0
231,32.32502566849146,585.330810546875,17.061298370361328,0.7898978862415473,0.4101138828773389,53.59348678588867,99.9384329711897
232,30.60527494131732,542.4749145507812,29.79439353942871,0.538875106776352,-0.8318208297438281,7.361945629119873,100.0
233,33.18387727018068,623.4967041015625,13.521821022033691,0.45752572348361314,-0.16660489356674849,75.88252258300781,94.83700337370195
